customer_id,customer_name,registration_date,customer_segment,total_orders,avg_order_value
79773912,Vaishnavi Gulati,10/6/2023,Regular,7,751.73
30317733,Janani Sawhney,6/28/2024,Inactive,12,569.16
48188624,Maanav Tella,2/19/2024,Regular,11,320.69
59197894,Mitesh Saha,10/14/2023,Inactive,19,1788.36
34697768,Omaja Oak,3/17/2023,Regular,13,1965.2
82372427,Anjali Cheema,10/19/2023,New,14,1515.62
41008070,Libni Dua,5/1/2024,New,1,1017.46
87220860,Yashvi Dua,4/22/2024,Regular,6,1474.44
19705695,Ayush Kala,7/26/2024,Premium,6,816.6
60974181,Hardik Kakar,1/22/2024,Premium,20,1122.83
90621147,Vaishnavi Chowdhury,10/5/2024,Premium,2,710.2
68661619,Chaaya Manne,7/18/2024,Inactive,1,1343.07
64748953,Oscar Natt,6/29/2023,Inactive,2,1507.44
6579892,Indrajit Sodhi,10/3/2023,Regular,3,869.19
85747175,Karan Chatterjee,11/27/2023,Premium,3,245
30455484,Lajita Ravel,5/8/2023,New,2,1001.64
37802267,Lipika Jha,11/24/2023,New,4,594.87
17341194,Faras Kaul,4/21/2023,Premium,18,1530.18
22047134,Ubika Shukla,10/26/2024,Inactive,20,991.94
54893418,Chatresh Prashad,2/14/2024,Premium,13,1858.33
48647253,Theodore Ram,3/15/2024,Inactive,12,1736.69
1705969,Qasim Kalla,5/23/2024,Premium,20,877
59398136,Neelima Lanka,8/24/2023,Regular,14,1205.76
94165062,Siddharth Shroff,8/16/2023,Inactive,9,793.38
47206881,Barkha Contractor,7/24/2024,Premium,3,929.72
37915052,Ayush Kade,11/16/2023,Regular,10,1499.16
98211325,Tristan Varkey,6/26/2024,Regular,15,1044.86
76218218,Vedant Dubey,5/4/2024,Inactive,10,1170.57
58152923,Amrita Babu,7/4/2023,Premium,18,1776.12
42262168,Mason Iyengar,2/23/2024,Regular,18,489.19
40256341,Sachi Keer,10/27/2024,Regular,12,913.91
33998721,Aahana Naik,2/11/2024,New,8,245.84
49260858,Charan Chaudhary,7/5/2023,Regular,4,1855.11
22524981,Samar Sengupta,10/28/2023,New,14,343.23
50015282,Ekbal Shan,4/20/2023,Regular,9,1392.05
98088303,Neel Palan,8/22/2023,New,9,1765.46
19425804,Xavier Sahni,4/6/2023,Inactive,10,1121.27
14974554,Kevin Magar,10/10/2024,New,9,805.9
25128143,Odika Kannan,11/2/2024,Premium,18,1149.94
21524495,Alka Deol,1/5/2024,Premium,9,236.96
49136375,Rohan Basak,8/1/2024,Inactive,19,1524.23
97507853,Udyati Rana,10/7/2024,Regular,15,1654.66
68857118,Hritik Batta,6/23/2024,New,4,1596.98
81183415,Rachita Char,1/31/2024,Regular,19,1980.66
91196901,Atharv Kurian,4/15/2024,Premium,11,1086.3
8228843,Vritti Halder,7/6/2024,Inactive,1,1215.61
50518311,Arunima Tak,8/31/2024,Regular,16,1238.72
21779155,Udant Upadhyay,10/4/2023,New,19,1190.95
94281220,Teerth Balan,5/5/2024,Regular,1,325.65
15631726,Ucchal Murthy,2/5/2024,Inactive,11,664.87
9573071,Ranveer Mahal,11/7/2023,New,5,958.06
31026200,Saksham Garg,3/18/2024,New,13,285.02
49457685,Bahadurjit Pau,10/30/2023,Inactive,10,487.34
82169898,Bhavna Pau,3/21/2024,Premium,12,1208.52
72132838,Yashvi Kashyap,10/28/2023,Premium,8,567.13
954629,Fiyaz Mand,2/26/2024,New,14,1390.08
44139071,Lopa Padmanabhan,1/16/2024,Regular,8,923.09
6344345,Shaurya Chhabra,10/3/2024,Premium,19,1110.11
31981068,Hemang Sarkar,6/12/2023,Regular,20,546.25
30788486,Vrishti Mittal,3/1/2024,New,11,328.57
48368085,Patrick Doctor,10/31/2024,Premium,5,477.1
82374625,Ronith Sami,3/22/2023,New,20,1923.64
75674671,Balendra Bains,4/1/2024,New,13,1085.52
34668988,Wishi Varughese,8/10/2023,Inactive,3,534.37
53354003,Yatin Borra,9/23/2024,New,13,1934.52
78732957,Madhav Anne,8/12/2024,New,8,1148.93
10210309,Deepa Dewan,5/8/2024,Inactive,13,515.07
23984022,Liam Gupta,8/19/2023,Regular,3,1519.51
95371787,Bhavya Bhattacharyya,3/20/2023,New,9,1312.28
89968482,Elijah Bora,3/30/2023,Regular,12,1883.93
31527100,Triya Tailor,11/21/2023,Inactive,12,1830.13
8791577,Warda Kohli,8/29/2023,Regular,1,1031.07
63217390,Warinder Sha,7/18/2023,Inactive,15,637.06
62526813,Keya Bansal,8/19/2024,Inactive,6,1777.35
16561710,Isaiah Natt,9/16/2023,New,12,1043.28
91550885,Isaiah Basu,5/17/2023,New,14,1404.12
75025941,Rachita Buch,3/26/2023,Premium,15,323.12
90649019,Omaja Sahni,4/7/2023,New,18,1096.12
88550139,Oeshi Kamdar,8/11/2024,New,3,1910.25
66932104,Chakradhar Dhawan,10/19/2023,Premium,3,976.71
45481936,Robert Gour,8/4/2023,Premium,3,1909.44
5961261,Vrishti Memon,6/28/2023,Premium,17,309.79
17696094,Tanvi Barad,9/18/2024,New,16,1626.23
91408854,Warinder Virk,2/8/2024,New,19,555.13
32203588,Krish Srinivas,4/6/2024,Premium,9,1678.38
63339001,Viraj Bhandari,9/9/2023,New,12,682.32
45553300,Panini Lall,6/19/2024,Premium,9,1713.65
67960179,Nakul Goda,6/28/2024,Premium,10,1797.89
40085705,Anirudh Deshpande,9/2/2023,New,6,777.89
60700850,Ishwar Dubey,7/22/2024,Regular,2,812.35
12059049,Jagdish Mander,9/23/2024,Regular,17,235.4
52409516,Rehaan Jha,4/23/2023,Inactive,13,435.47
66269844,Harshil Edwin,8/23/2023,Premium,4,1371.03
8513589,Ishaan Nayak,2/8/2024,New,6,1590.11
6335221,Lajita Loyal,1/5/2024,Premium,20,1518.83
69925688,Yashica Sehgal,2/25/2024,Inactive,20,1350.67
18326028,Lekha Bakshi,4/10/2024,Inactive,3,244.31
15661674,Jyoti Ray,11/10/2023,Regular,12,453.24
92642745,Nicholas Puri,5/7/2024,Regular,18,415.99
72164737,Mugdha Mohan,8/16/2023,Premium,6,377.36
35912599,Neha Atwal,5/8/2024,Regular,16,461.95
46717997,Wishi Srivastava,12/20/2023,New,12,793.98
38478423,Theodore Doctor,3/29/2024,Premium,3,263.3
47990044,Leela Dubey,9/29/2024,New,12,1118.99
18465047,Patrick Chaudhry,3/25/2024,New,8,746.88
36737539,Leena Naidu,2/6/2024,Inactive,9,1636.27
23286884,Vedika Kaur,3/16/2024,Premium,4,505.94
34297405,Jack Babu,12/13/2023,New,1,1688.73
85626346,Isaiah Gera,8/14/2024,Regular,1,293.54
84468124,Ishanvi Parmar,4/20/2023,Premium,12,859.39
11470681,Yashawini Sunder,8/23/2023,New,2,570.88
77903462,Madhavi Pandya,9/20/2024,Inactive,19,206.87
68341636,Hemani Mannan,8/27/2024,Premium,19,1043.7
7522036,Kashvi Karan,1/24/2024,Premium,2,797.92
69364309,Bhavini Chokshi,9/22/2024,Regular,6,636.83
51661209,Vasana Chandran,6/23/2023,New,13,852.39
4849477,Caleb Ram,7/22/2023,Premium,19,1782.35
74313592,Vaishnavi Prasad,9/10/2024,Premium,3,1208.69
26245432,Darika Konda,1/11/2024,Inactive,17,719.09
78412820,Charvi Bajaj,7/18/2024,New,8,1009.58
11254582,Caleb Krish,8/13/2023,Inactive,19,1036.03
3399251,Ekalinga Bhatt,5/3/2023,New,20,937.11
70820304,Advik Butala,1/17/2024,Premium,13,420.89
17861428,Nicholas Chowdhury,3/4/2024,Inactive,10,1606.18
39317905,Gagan Garg,5/10/2024,New,8,1546.54
36885115,Agastya Contractor,4/22/2023,Regular,7,1248.24
36462363,Samaksh Mandal,10/31/2024,Inactive,16,747.55
85490177,Jonathan Shukla,7/24/2024,Regular,2,655.95
63402854,Pallavi Sidhu,8/31/2024,New,1,1110.52
99301505,Reyansh Wason,8/11/2024,Inactive,5,294.44
92098757,Bhavna Mammen,11/19/2023,New,14,1419.7
79916464,Aishani Sunder,2/13/2024,New,17,539.79
10240052,Gagan Kakar,3/25/2024,Regular,1,942.49
9738801,Damyanti Nadkarni,3/2/2024,Inactive,19,376.73
2233446,Wakeeta Pillay,12/27/2023,New,6,1466.45
35434373,Pushti Pandya,7/30/2023,Premium,9,368.71
89476734,Jackson Rajagopal,7/12/2023,Inactive,18,1505.74
51833636,Ikbal Munshi,3/3/2024,Regular,3,1977.36
75913572,Aahana Menon,3/26/2024,Inactive,9,1844.07
40277444,Damyanti Acharya,5/10/2023,New,1,251.79
80833965,Irya Brar,9/5/2023,Inactive,13,1896.2
46146390,Yashoda Sani,4/19/2023,Premium,4,271.5
59436131,Vritti Kota,9/2/2024,New,18,546.58
14479168,Sai Sawhney,2/6/2024,New,17,917.45
43784632,Adya Johal,4/12/2023,Inactive,12,694.85
33331259,Leena Deol,8/7/2024,Inactive,7,1559.22
85838438,Advay Mann,4/25/2024,Inactive,15,1754.47
57674875,Kiaan Shukla,5/7/2023,Regular,16,1666.12
37227953,Madhav Raghavan,9/11/2024,Inactive,4,500.75
83867512,Aarush Samra,6/22/2024,Inactive,18,1476
17100301,Jason Sur,8/6/2024,Premium,16,1515.01
12967305,Bhavani Sood,12/24/2023,New,16,607.46
72079189,Bhavani Gupta,5/23/2023,Inactive,17,1383.05
83348353,Eta Dutt,8/23/2024,Inactive,1,533.72
80954112,Irya Rana,6/6/2023,New,6,1672.37
61320989,Anirudh Rege,7/1/2023,Regular,6,1247.37
45166203,Rushil Dass,10/26/2023,Regular,19,724.81
25294147,Daksh Guha,6/16/2024,New,9,1458.87
33706378,Michael Dugar,9/2/2023,New,16,1110.01
82804543,Yamini Thakkar,8/2/2024,New,8,1762.86
68016312,Qarin Bera,9/24/2024,Regular,5,1093.92
75860724,Pranav Venkataraman,6/12/2023,Premium,4,462.17
10541231,Dayita Yadav,7/17/2024,Premium,14,409.51
18035010,Vrishti Chakrabarti,1/30/2024,Premium,16,745.1
36400756,Rayaan Nayak,4/4/2023,Inactive,19,721.41
4869199,Advik Bajwa,10/16/2024,New,7,1695.8
52659908,Lucky Kala,5/2/2024,Regular,5,1590.28
2517955,Charan Sharma,2/28/2024,Regular,7,1625.44
63858550,Neha Balakrishnan,5/5/2024,Premium,7,1197.2
71755645,Hemang Raja,4/12/2024,Regular,10,963.44
92203470,Chatresh Narula,11/10/2023,Regular,17,1678.84
77161976,Kavya Gupta,7/5/2024,Regular,8,1498.83
28663279,Sai Bhatia,3/30/2023,Premium,6,1539.15
23098216,Ladli Chhabra,11/1/2023,New,9,1193.05
75752515,Gagan Chakraborty,4/17/2024,Premium,14,763.15
54730270,Aradhana Munshi,3/22/2023,New,19,1256.55
12655794,Teerth Mand,3/7/2024,Regular,15,446.56
44557943,Megha D’Alia,1/23/2024,Inactive,19,874.8
72089140,Kritika Kalla,6/4/2024,Regular,18,1751.47
77768189,Ojas Sinha,6/17/2023,Regular,3,434.62
60300263,Sathvik Jani,10/7/2023,New,8,374.67
22210238,Rayaan Krishna,6/10/2024,New,8,351.08
30979436,Diya Chaudry,7/26/2024,Regular,17,422.51
23676689,Jagat Dhar,10/3/2023,Premium,2,654.95
82025691,Zaid Boase,6/24/2023,Regular,17,811.77
68128937,Girish Murthy,3/7/2024,New,4,1817.62
23081177,Harinakshi Batta,6/14/2024,New,14,969.68
90745023,Samarth Sathe,10/28/2023,Inactive,12,889.72
83262890,Aryan Date,10/15/2023,New,1,1293.97
3588443,Yashica Pingle,4/11/2024,Premium,20,1727.18
92509376,Sudiksha Dutta,9/3/2024,Regular,15,1367.8
77031496,Abeer Rastogi,12/28/2023,New,7,404.11
51119088,Zehaan Srinivas,7/26/2023,Regular,9,1264.67
9107360,Anvi Iyer,4/23/2024,Inactive,12,617.79
88866835,Osha Dora,11/1/2023,Premium,6,506.63
50527764,Sai Garg,12/28/2023,Premium,16,1830.26
19400174,Urvi Grover,5/22/2024,New,2,907.16
80517784,Udyati Dara,7/5/2024,Regular,7,513.2
60446619,Yashvi Kar,6/15/2024,Regular,20,1259.49
85074810,Aarna Naik,9/14/2024,Regular,11,766.81
73654821,Vedant Rattan,10/16/2023,New,18,1892.18
47387512,Shivansh Gaba,7/8/2023,Regular,18,805.43
35988028,Tejas Char,8/31/2024,Premium,6,898.52
92583164,Amruta Lad,9/29/2023,Premium,20,1027.67
8155924,Suhani Kanda,3/30/2024,Regular,10,1749.17
72702075,Veda Thaman,7/1/2024,Regular,5,1863.18
79155946,Nachiket Saini,9/5/2023,New,17,1799.48
31708103,Kabir Mani,9/25/2023,New,1,769.19
77345018,Bishakha Lanka,7/26/2024,Regular,1,828.2
25722990,Nidra Radhakrishnan,3/13/2024,Regular,16,1409.6
60062501,Anirudh Mistry,1/4/2024,New,2,1888.02
33472376,Krisha Misra,1/16/2024,Premium,11,1704.14
34073080,Pushti Gour,5/4/2023,Regular,10,1285.18
86897973,Arin Pandya,3/30/2024,Inactive,14,802.09
85198177,Charita Comar,4/1/2023,Premium,6,1666.01
8395343,Ekani Pingle,3/10/2024,New,11,315.99
51557673,Faras Varughese,8/1/2023,New,4,510.76
75892474,Baghyawati Ray,8/27/2023,New,17,564.89
67092149,Daksh Atwal,12/16/2023,Premium,1,376.48
35554129,Darika Natarajan,8/11/2024,Premium,15,1226.88
18889370,Mason Atwal,6/14/2023,Regular,18,598.79
16764246,Aarini Dewan,9/28/2024,Premium,1,1938.34
43459807,Charan Brahmbhatt,4/8/2023,Premium,6,1643.67
10857389,Nihal Mital,7/29/2024,Inactive,9,553.29
59329145,William Guha,8/30/2024,Regular,19,999.5
31456752,Henry Borah,6/21/2024,Premium,16,1337.43
96583772,Ekta Sane,11/19/2023,New,8,690.19
18394558,Dipta Sarraf,12/30/2023,Regular,2,1186.59
2584499,Shivansh Tata,9/13/2024,Regular,2,1686.86
27709218,Ryan Dhingra,4/26/2024,Regular,18,1872.09
99160348,Jeremiah Sarin,9/15/2024,Inactive,19,1550.84
55693909,Darsh Pandey,6/27/2024,Premium,1,1965.46
31582950,Bhavya Khalsa,12/20/2023,New,13,586.75
19482392,Yachana Nath,6/22/2023,Regular,10,1478.75
4862761,Maya Chatterjee,8/31/2023,Premium,20,477.19
45804389,Liam Dayal,7/2/2023,Inactive,11,788.1
74179536,Hitesh Ray,10/14/2024,Inactive,18,517.73
91024604,Manbir Devan,8/27/2023,Inactive,2,1577.27
31923338,Ishwar Goyal,3/13/2024,New,8,1166.83
33574338,Prisha Bahl,8/12/2023,Inactive,8,830.3
82322028,Reyansh Sinha,7/16/2023,New,6,1700.56
51812283,Vasana Rajagopalan,3/14/2024,Regular,6,1685.52
68419593,Sneha Sodhi,10/19/2023,Inactive,5,1769.51
54205055,Yasti Shukla,5/18/2024,Regular,9,1637.67
84456355,Avi Ratti,9/26/2023,New,2,1361.12
93458307,Jalsa Choudhury,10/25/2023,Inactive,6,541.59
27304827,Arjun Bhardwaj,6/1/2024,Premium,9,1736.28
67302239,Tanvi Bajaj,10/29/2023,Regular,7,1463.73
12305040,Guneet Jayaraman,7/20/2023,Regular,14,1968.85
43377076,Imaran Krishnan,9/22/2023,New,6,720.69
52075070,Vedika Muni,8/31/2023,Regular,8,638.6
4378755,Oscar Ratta,11/10/2023,Premium,2,1144.9
67215939,Dominic Viswanathan,1/3/2024,New,12,1427.91
13963450,Hemang Kakar,3/23/2024,New,14,1364.82
59009727,Charles Kulkarni,3/16/2024,New,7,580.22
47274329,Hemal Murthy,2/12/2024,New,7,1898.39
97492493,Alexander Ray,4/26/2023,Inactive,8,1310.07
16256136,Panini Mangal,9/9/2023,Regular,14,415.01
42209203,Aryan Sundaram,3/29/2024,New,19,1051.3
30767655,Aarnav Issac,6/5/2024,Regular,15,698.87
81605722,Bachittar Morar,11/18/2023,Regular,15,856.01
16082651,Amara Sundaram,11/4/2023,Regular,14,895.74
52337289,Pooja Mital,6/16/2023,New,3,1999.83
24644542,Harish Mahajan,3/17/2024,New,4,1252.89
72564495,Urmi Badami,3/13/2024,New,11,1015.81
95594611,Dayita Dass,4/9/2023,Regular,1,797.28
23794330,Nisha Amble,5/28/2024,Regular,1,822.37
1771249,Samesh Devi,4/14/2023,New,4,790.78
57360162,Aarini Rama,10/30/2023,Regular,20,607.46
70230254,Hamsini Sandhu,12/24/2023,New,14,1488.42
30285217,Isha Sahni,9/23/2023,Premium,11,334.01
14428954,Viraj Tank,10/22/2024,Premium,10,1387.23
9987182,Tristan Hegde,8/21/2024,Regular,8,635.99
92636025,Balendra Sidhu,9/24/2024,Inactive,14,1563.87
19771128,Urvashi Bhandari,11/26/2023,Regular,4,1807.2
13122744,Yashvi Dalal,2/2/2024,Regular,5,1616.47
90696847,Balendra Choudhary,9/19/2023,Regular,6,934.37
44050697,Hemang Ratti,12/28/2023,New,16,1312.22
44723662,Veer Dixit,10/7/2023,Regular,7,272.63
69908484,Kevin Sachar,8/8/2024,New,8,382.07
82708090,Krishna Seshadri,1/1/2024,Premium,7,1295.96
83267752,Om Choudhury,9/25/2023,New,13,802.85
19259955,Rehaan Borde,4/3/2023,Inactive,15,213.69
11616535,Vrinda Bassi,8/18/2024,Premium,6,1583.56
50557979,Kiaan Naidu,3/31/2024,Premium,6,1557.45
53538932,Quincy Nanda,5/11/2023,Premium,9,1763.76
63292875,Guneet Borah,9/30/2024,Premium,18,1756.08
98858383,Janani Gill,12/31/2023,Regular,3,700.22
86715467,Chanakya Bansal,3/18/2024,Inactive,9,495.2
13197985,Gaurika Balasubramanian,4/19/2023,Premium,19,516.21
85561151,Zinal Dhawan,8/13/2024,Regular,12,227.18
94706375,Urishilla Kala,4/5/2023,Regular,6,1653.1
53974737,Kiaan Menon,10/30/2023,New,15,672.4
83039559,Hemang Jain,7/1/2023,Premium,5,247.73
98218863,Panini Dua,6/5/2023,Regular,10,716.11
54347213,Devansh Prasad,4/7/2024,Premium,16,1388.04
30065862,Urishilla Hegde,9/2/2024,Regular,13,749.95
42615134,Champak Patil,9/22/2024,Inactive,15,1828.12
94033330,Prisha Tella,9/25/2024,Regular,10,1747.91
64795608,Ishita Mital,10/22/2023,New,14,470.99
1662375,Tanmayi Yohannan,11/18/2023,New,7,1350.81
91130614,Rayaan Seth,6/22/2023,Inactive,7,528.12
85020453,Hamsini Tripathi,5/18/2023,Premium,14,1343.69
80875034,Vasatika Palla,7/15/2023,Inactive,4,1407.92
72605638,Zansi Nanda,9/2/2024,Inactive,12,983.84
47939657,Idika Sem,7/1/2024,Regular,9,1600.67
35156679,Chakradev Verma,1/7/2024,Premium,8,1412.4
47125914,Yashoda Chacko,3/29/2023,Premium,16,1535.12
94713625,Samar Deol,8/15/2023,Premium,10,1791.16
43066953,Hredhaan Sengupta,10/15/2024,Regular,4,323.92
32987624,Dalaja Arora,4/5/2023,Premium,15,902.61
11143197,Siya Mani,3/29/2023,Regular,13,778.44
77015367,Oni Bhagat,7/17/2024,Regular,8,288.08
63571453,Praneel Saran,5/14/2023,Premium,1,1367.12
95334407,Krish Sunder,3/29/2023,Inactive,6,602.09
2400009,Jonathan Korpal,2/26/2024,Premium,7,1328.35
43519553,Lekha Swamy,2/7/2024,Premium,18,898.85
91566278,Keya Chadha,9/24/2024,Premium,5,1953.37
93522848,Mohammed Sahni,10/29/2023,Inactive,20,1875.27
48776805,Prisha Sanghvi,6/1/2023,Premium,1,351.38
6061349,Gautami Trivedi,3/17/2024,Regular,17,332.03
49617531,Vamakshi Pradhan,3/19/2024,Inactive,12,1346.9
25915909,Gaurangi Singh,1/18/2024,New,18,1155.71
2058037,Yutika Badal,11/17/2023,Inactive,11,1797.02
43307488,Jagrati Prabhu,8/6/2023,Regular,1,1036.29
58513300,Hemal Mammen,9/25/2023,Premium,1,664.85
41146001,Nirja Prasad,7/12/2023,Regular,5,934.23
89910157,Dayamai Ray,3/19/2023,New,5,1859.93
33608451,Lohit Dugar,5/19/2023,Inactive,5,774.65
58214883,Udant Grover,5/5/2024,Regular,11,229.17
2875442,Arunima Vyas,7/19/2023,Premium,19,1858.8
83660688,Gopal Dube,7/13/2024,Premium,1,1768.23
9650263,Samar Vasa,4/24/2023,New,5,843.98
36517334,Ria Dua,3/30/2024,Premium,19,1603.14
1989720,Anusha Bahri,11/10/2023,Inactive,6,239.76
68486301,Bachittar Misra,4/26/2023,Inactive,10,205.49
2134827,Vasudha Kalita,10/22/2023,New,10,1710.75
67896836,Om Murty,9/16/2024,New,15,469.03
98152679,Geetika Arora,8/1/2024,Regular,1,583.12
6812439,Vasana Mand,10/17/2024,Premium,1,938.29
90038364,Upadhriti Chand,3/18/2024,Regular,17,650.89
47215976,Jasmit Ganesh,9/25/2024,Premium,9,842.83
74840437,Rachit Arya,3/10/2024,Inactive,1,330.17
10418604,Xavier Agrawal,4/11/2024,New,15,501.27
65514005,Ekapad Kuruvilla,7/21/2023,Regular,16,266.6
1479065,Keya Grover,2/9/2024,New,17,1597.83
87641623,Isaac Rattan,9/25/2023,Regular,11,1243.23
34381941,Oeshi Thaman,7/13/2023,Inactive,10,1753.38
81822494,Dominic Verma,7/14/2024,New,9,1284.68
97191387,Chavvi Bhatia,6/3/2023,Premium,3,853.44
25795941,Urishilla Dhillon,4/14/2024,Regular,10,765.4
97825663,Upadhriti Sha,6/19/2023,Regular,8,527.59
19966989,Varsha Dutt,3/6/2024,Premium,2,1737.1
57967753,Lila Tailor,1/11/2024,Premium,20,203.28
10694081,Faris Raval,10/2/2023,Regular,16,769.13
4356173,Jalsa Khatri,9/10/2024,New,9,1838.56
87266309,Yachana Sethi,11/17/2023,Regular,19,1097.48
65134271,Ansh Singh,12/18/2023,Premium,19,1433.53
11928321,Nikita Palan,6/30/2024,Inactive,17,1770.94
32527479,Nidhi Varkey,11/4/2023,Regular,19,896.82
47275378,Aarav Dar,3/16/2023,Premium,3,623.26
9246851,Aarush Dixit,10/10/2024,New,10,1574.34
12402437,Kamala Rama,6/29/2024,New,14,1580.62
95382317,Aradhana Sen,5/20/2024,New,14,940.85
19523014,Neha Shroff,2/24/2024,New,14,679.5
2188994,Bimala Mitra,10/26/2023,Inactive,6,484.51
31328762,Vanya Sanghvi,3/8/2024,Premium,5,941.9
39354312,Chatresh Andra,9/22/2023,Premium,4,1599.19
17939362,Anjali Yogi,2/11/2024,Inactive,17,496.59
12755730,Indrajit Mahal,8/20/2023,Regular,8,748.43
64562786,Neel Sankar,3/13/2024,Inactive,19,1483.65
18771682,Nitara Sur,7/11/2023,Premium,12,1420.99
18170800,Anamika Sur,7/2/2024,Regular,12,1972.81
31914222,Rajeshri Lad,9/29/2024,Inactive,4,380.49
29095552,Gunbir Vala,4/19/2023,Inactive,17,1617.63
13415362,Tristan Grover,6/25/2023,Inactive,2,978.88
13284996,Irya Dayal,4/11/2024,Regular,9,449.79
3410758,Qabil Salvi,7/16/2023,Regular,1,1892.51
14330483,Vasatika Konda,8/4/2023,Premium,12,538.66
95768401,Jyoti Pau,11/3/2024,Inactive,8,590.36
57662767,Lila Chakraborty,10/21/2023,Premium,10,403.61
51387106,Nandini Devi,10/15/2023,New,15,615.8
89995124,Gauri Butala,10/29/2023,Premium,6,995.42
73660582,Timothy Bhalla,10/20/2024,Premium,18,1045.53
70459847,Krish Shankar,8/29/2024,Premium,12,324.58
3999964,Ansh Minhas,8/8/2023,Premium,15,1147.01
39674723,Advika Keer,8/5/2024,New,3,765.19
23448955,Pranit Gade,10/12/2024,Premium,13,1201
76971644,Banjeet Pal,9/20/2024,Inactive,20,1812.27
81382213,Victor Khurana,5/18/2024,Inactive,9,845.85
21456226,Indrajit Mitra,7/21/2023,New,18,980.16
46378942,Oscar Kurian,11/20/2023,Premium,1,1768.04
12088552,Aditya Barman,4/17/2023,Premium,3,1137.83
18642306,Wazir Bahl,12/21/2023,Inactive,12,1802.63
11387110,Om Sastry,8/17/2023,Premium,8,1303.37
51341672,Aarna Mital,4/3/2024,Regular,10,1898.18
79630614,Nikita Misra,7/13/2024,Regular,3,362.45
76602787,Qasim Chandra,4/7/2024,New,9,1683.71
50630016,Max Ranganathan,8/22/2023,Inactive,17,1445.33
85354059,Anamika Dugar,8/20/2023,Premium,2,672.87
30188374,Naveen Chakrabarti,3/28/2024,New,15,915.53
13760839,Anvi Savant,8/23/2023,Premium,17,444.89
12455156,Ijaya Agrawal,4/3/2023,Inactive,16,1139.56
13604883,Siddharth Kata,9/23/2024,Premium,17,1659.88
69240186,Triya Memon,4/16/2024,Regular,8,884
57765367,Advika Sundaram,1/26/2024,Premium,1,1296.69
97928541,Pratyush Peri,6/27/2023,New,4,1838.77
31718565,Andrew Wable,5/29/2024,Regular,6,245.16
76438648,Faraj Radhakrishnan,4/10/2023,New,6,854.68
36146306,Aryan Ghose,11/10/2023,Regular,19,828.14
87160527,Gautam Ravel,10/9/2024,New,6,1966.02
1108176,Charita Chad,7/27/2023,Premium,20,1460.76
83610315,Nachiket Roy,7/31/2023,Inactive,16,376.5
24043135,Edhitha Bassi,10/1/2024,Inactive,15,1681.39
84448310,Ati Lad,9/28/2024,Regular,16,282.58
59769142,Pooja Bajaj,3/1/2024,New,4,718.4
90753712,Amruta Bhatt,6/24/2024,Regular,4,1408.03
38748727,Raghav Nath,8/4/2024,New,4,495.67
45033270,Manan Chandran,4/28/2024,New,15,252.26
6459100,Shivansh Mand,10/4/2024,Premium,19,1193.57
60904312,Jagdish Badami,6/4/2024,Regular,20,564.73
98225598,Neelima Som,5/12/2023,Premium,9,1190.21
31813,Indrajit Pau,4/10/2024,Regular,18,1230.75
79135318,Amaira Issac,6/14/2023,Inactive,17,454.3
99627097,Amara Narayanan,3/19/2023,New,10,1085.49
90919603,Priya Chaudry,11/14/2023,Regular,10,555.97
46741896,Jagvi Patla,10/21/2023,Premium,13,1518.23
58942207,Krisha Sama,7/5/2024,Regular,8,525.9
86839058,Kashvi Sarma,6/19/2024,Regular,5,1953.24
82179338,Isha Dugar,3/17/2023,New,12,1775.89
1342184,Girish Sem,10/25/2024,Inactive,20,1893.83
76604145,Nidra Agate,3/22/2023,Regular,14,1276.88
37702698,Joshua Bajaj,11/13/2023,New,12,1727.41
3786105,Ojas Sankaran,6/2/2024,New,13,1172.32
64535602,Faris Mahajan,8/9/2023,Inactive,13,1816.18
29525287,Theodore Dhar,11/16/2023,Premium,15,1976.98
1683786,Urvashi Balan,9/12/2023,Regular,14,776.52
73586244,Netra Oak,2/28/2024,New,1,377.07
26805477,Xavier Hans,5/28/2024,New,18,1148.4
73679086,Tarak Divan,7/12/2023,New,16,1297.47
59677346,Falak Reddy,11/2/2024,Inactive,2,502.96
81528623,Qasim Hans,6/8/2024,Premium,3,957.94
38420886,Nidra Date,4/8/2023,New,20,1180.95
12302179,Nikita Nagi,2/1/2024,Premium,15,246.73
88164280,Saumya Barman,9/9/2024,Regular,11,745.22
74735607,Naksh Amble,12/30/2023,Inactive,6,935.8
42514124,Bakhshi Sodhi,5/10/2023,Inactive,7,1958.97
13071673,Ijaya Bir,4/27/2024,Regular,17,1208.04
68196920,Vasana Tripathi,10/29/2023,Regular,15,1810.28
26844216,Yochana Babu,6/7/2024,Premium,16,927.07
38780509,Ira Guha,5/11/2024,Regular,3,1238.37
3292927,Nisha Iyer,1/12/2024,New,6,1795.72
28991365,Avi Menon,3/20/2024,New,20,459.1
39999278,Chandresh Khare,8/2/2024,New,8,664.22
86050297,Vincent Sahni,4/15/2023,Inactive,16,941.51
86045277,Umang Pai,8/15/2024,New,8,1065.84
88167544,Fariq Chawla,4/15/2023,New,10,1097.35
75984768,Dev Deshpande,8/5/2024,Regular,14,1723.2
15144290,Omkaar Swamy,10/17/2024,New,19,436.35
52279849,Henry Sawhney,7/10/2024,Regular,17,585.08
81160474,Adweta Gokhale,8/2/2023,Premium,19,447.55
84361534,Ansh Agrawal,7/24/2024,Regular,1,438.19
53025962,Sai Mandal,6/13/2024,Premium,10,324.92
